Fecha;Hora;T;P_mm;Q_ls
2/02/2017;14:30;2/02/2017 14:30;0;6,752735791
2/02/2017;14:35;2/02/2017 14:35;0;6,751735791
2/02/2017;14:40;2/02/2017 14:40;0;6,750735791
2/02/2017;14:45;2/02/2017 14:45;0;6,749735791
2/02/2017;14:50;2/02/2017 14:50;0;6,748735791
2/02/2017;14:55;2/02/2017 14:55;0;6,747735791
2/02/2017;15:00;2/02/2017 15:00;0;6,746735791
2/02/2017;15:05;2/02/2017 15:05;0;6,745735791
2/02/2017;15:10;2/02/2017 15:10;0;6,744735791
2/02/2017;15:15;2/02/2017 15:15;0;6,743735791
2/02/2017;15:20;2/02/2017 15:20;0;6,742735791
2/02/2017;15:25;2/02/2017 15:25;0;6,741735791
2/02/2017;15:30;2/02/2017 15:30;0;6,740735791
2/02/2017;15:35;2/02/2017 15:35;0;6,739735791
2/02/2017;15:40;2/02/2017 15:40;0;6,738735791
2/02/2017;15:45;2/02/2017 15:45;0;6,737735791
2/02/2017;15:50;2/02/2017 15:50;0;6,736735791
2/02/2017;15:55;2/02/2017 15:55;0;6,735735791
2/02/2017;16:00;2/02/2017 16:00;0;6,734735791
2/02/2017;16:05;2/02/2017 16:05;0;6,733735791
2/02/2017;16:10;2/02/2017 16:10;0;6,732735791
2/02/2017;16:15;2/02/2017 16:15;0;6,731735791
2/02/2017;16:20;2/02/2017 16:20;0;6,730735791
2/02/2017;16:25;2/02/2017 16:25;0;6,729735791
2/02/2017;16:30;2/02/2017 16:30;0;6,728735791
2/02/2017;16:35;2/02/2017 16:35;0;6,727735791
2/02/2017;16:40;2/02/2017 16:40;0;6,726735791
2/02/2017;16:45;2/02/2017 16:45;0;6,725735791
2/02/2017;16:50;2/02/2017 16:50;0;6,724735791
2/02/2017;16:55;2/02/2017 16:55;0;6,723735791
2/02/2017;17:00;2/02/2017 17:00;0;6,722735791
2/02/2017;17:05;2/02/2017 17:05;0;6,721735791
2/02/2017;17:10;2/02/2017 17:10;0;6,720735791
2/02/2017;17:15;2/02/2017 17:15;0;6,719735791
2/02/2017;17:20;2/02/2017 17:20;0;6,718735791
2/02/2017;17:25;2/02/2017 17:25;0;6,717735791
2/02/2017;17:30;2/02/2017 17:30;0;6,716735791
2/02/2017;17:35;2/02/2017 17:35;0;6,715735791
2/02/2017;17:40;2/02/2017 17:40;0;6,714735791
2/02/2017;17:45;2/02/2017 17:45;0;6,713735791
2/02/2017;17:50;2/02/2017 17:50;0;6,712735791
2/02/2017;17:55;2/02/2017 17:55;0;6,711735791
2/02/2017;18:00;2/02/2017 18:00;0;6,710735791
2/02/2017;18:05;2/02/2017 18:05;0;6,709735791
2/02/2017;18:10;2/02/2017 18:10;0;6,708735791
2/02/2017;18:15;2/02/2017 18:15;0;6,707735791
2/02/2017;18:20;2/02/2017 18:20;0;6,706735791
2/02/2017;18:25;2/02/2017 18:25;0;6,705735791
2/02/2017;18:30;2/02/2017 18:30;0;6,704735791
2/02/2017;18:35;2/02/2017 18:35;0;6,703735791
2/02/2017;18:40;2/02/2017 18:40;0;6,702735791
2/02/2017;18:45;2/02/2017 18:45;0;6,701735791
2/02/2017;18:50;2/02/2017 18:50;0;6,700735791
2/02/2017;18:55;2/02/2017 18:55;0;6,699735791
2/02/2017;19:00;2/02/2017 19:00;0;6,698735791
2/02/2017;19:05;2/02/2017 19:05;0;6,697735791
2/02/2017;19:10;2/02/2017 19:10;0;6,696735791
2/02/2017;19:15;2/02/2017 19:15;0;6,695735791
2/02/2017;19:20;2/02/2017 19:20;0;6,694735791
2/02/2017;19:25;2/02/2017 19:25;0;6,693735791
2/02/2017;19:30;2/02/2017 19:30;0;6,692735791
2/02/2017;19:35;2/02/2017 19:35;0;6,691735791
2/02/2017;19:40;2/02/2017 19:40;0;6,690735791
2/02/2017;19:45;2/02/2017 19:45;0;6,689735791
2/02/2017;19:50;2/02/2017 19:50;0;6,688735791
2/02/2017;19:55;2/02/2017 19:55;0;6,687735791
2/02/2017;20:00;2/02/2017 20:00;0;6,686735791
2/02/2017;20:05;2/02/2017 20:05;0;6,685735791
2/02/2017;20:10;2/02/2017 20:10;0;6,684735791
2/02/2017;20:15;2/02/2017 20:15;0;6,683735791
2/02/2017;20:20;2/02/2017 20:20;0;6,682735791
2/02/2017;20:25;2/02/2017 20:25;0;6,681735791
2/02/2017;20:30;2/02/2017 20:30;0;6,680735791
2/02/2017;20:35;2/02/2017 20:35;0;6,679735791
2/02/2017;20:40;2/02/2017 20:40;0;6,678735791
2/02/2017;20:45;2/02/2017 20:45;0;6,677735791
2/02/2017;20:50;2/02/2017 20:50;0;6,676735791
2/02/2017;20:55;2/02/2017 20:55;0;6,675735791
2/02/2017;21:00;2/02/2017 21:00;0;6,674735791
2/02/2017;21:05;2/02/2017 21:05;0;6,673735791
2/02/2017;21:10;2/02/2017 21:10;0;6,672735791
2/02/2017;21:15;2/02/2017 21:15;0;6,671735791
2/02/2017;21:20;2/02/2017 21:20;0;6,670735791
2/02/2017;21:25;2/02/2017 21:25;0;6,669735791
2/02/2017;21:30;2/02/2017 21:30;0;6,668735791
2/02/2017;21:35;2/02/2017 21:35;0;6,667735791
2/02/2017;21:40;2/02/2017 21:40;0;6,666735791
2/02/2017;21:45;2/02/2017 21:45;0;6,665735791
2/02/2017;21:50;2/02/2017 21:50;0;6,664735791
2/02/2017;21:55;2/02/2017 21:55;0;6,663735791
2/02/2017;22:00;2/02/2017 22:00;0;6,662735791
2/02/2017;22:05;2/02/2017 22:05;0;6,661735791
2/02/2017;22:10;2/02/2017 22:10;0;6,660735791
2/02/2017;22:15;2/02/2017 22:15;0;6,659735791
2/02/2017;22:20;2/02/2017 22:20;0;6,658735791
2/02/2017;22:25;2/02/2017 22:25;0;6,657735791
2/02/2017;22:30;2/02/2017 22:30;0;6,656735791
2/02/2017;22:35;2/02/2017 22:35;0;6,655735791
2/02/2017;22:40;2/02/2017 22:40;0;6,654735791
2/02/2017;22:45;2/02/2017 22:45;0;6,653735791
2/02/2017;22:50;2/02/2017 22:50;0;6,652735791
2/02/2017;22:55;2/02/2017 22:55;0;6,651735791
2/02/2017;23:00;2/02/2017 23:00;0;6,650735791
2/02/2017;23:05;2/02/2017 23:05;0;6,649735791
2/02/2017;23:10;2/02/2017 23:10;0;6,648735791
2/02/2017;23:15;2/02/2017 23:15;0;6,647735791
2/02/2017;23:20;2/02/2017 23:20;0;6,646735791
2/02/2017;23:25;2/02/2017 23:25;0;6,645735791
2/02/2017;23:30;2/02/2017 23:30;0;6,644735791
2/02/2017;23:35;2/02/2017 23:35;0;6,643735791
2/02/2017;23:40;2/02/2017 23:40;0;6,642735791
2/02/2017;23:45;2/02/2017 23:45;0;6,641735791
2/02/2017;23:50;2/02/2017 23:50;0;6,640735791
2/02/2017;23:55;2/02/2017 23:55;0;6,639735791
3/02/2017;0:00;3/02/2017 0:00;0;6,638735791
3/02/2017;0:05;3/02/2017 0:05;0;6,637735791
3/02/2017;0:10;3/02/2017 0:10;0;6,636735791
3/02/2017;0:15;3/02/2017 0:15;0;6,635735791
3/02/2017;0:20;3/02/2017 0:20;0;6,634735791
3/02/2017;0:25;3/02/2017 0:25;0;6,633735791
3/02/2017;0:30;3/02/2017 0:30;0;6,632735791
3/02/2017;0:35;3/02/2017 0:35;0;6,631735791
3/02/2017;0:40;3/02/2017 0:40;0;6,630735791
3/02/2017;0:45;3/02/2017 0:45;0;6,629735791
3/02/2017;0:50;3/02/2017 0:50;0;6,628735791
3/02/2017;0:55;3/02/2017 0:55;0;6,627735791
3/02/2017;1:00;3/02/2017 1:00;0;6,626735791
3/02/2017;1:05;3/02/2017 1:05;0;6,625735791
3/02/2017;1:10;3/02/2017 1:10;0;6,624735791
3/02/2017;1:15;3/02/2017 1:15;0;6,623735791
3/02/2017;1:20;3/02/2017 1:20;0;6,622735791
3/02/2017;1:25;3/02/2017 1:25;0;6,621735791
3/02/2017;1:30;3/02/2017 1:30;0;6,620735791
3/02/2017;1:35;3/02/2017 1:35;0;6,619735791
3/02/2017;1:40;3/02/2017 1:40;0;6,618735791
3/02/2017;1:45;3/02/2017 1:45;0;6,617735791
3/02/2017;1:50;3/02/2017 1:50;0;6,616735791
3/02/2017;1:55;3/02/2017 1:55;0;6,615735791
3/02/2017;2:00;3/02/2017 2:00;0;6,614735791
3/02/2017;2:05;3/02/2017 2:05;0;6,613735791
3/02/2017;2:10;3/02/2017 2:10;0;6,612735791
3/02/2017;2:15;3/02/2017 2:15;0;6,611735791
3/02/2017;2:20;3/02/2017 2:20;0;6,610735791
3/02/2017;2:25;3/02/2017 2:25;0;6,609735791
3/02/2017;2:30;3/02/2017 2:30;0;6,608735791
3/02/2017;2:35;3/02/2017 2:35;0;6,607735791
3/02/2017;2:40;3/02/2017 2:40;0;6,606735791
3/02/2017;2:45;3/02/2017 2:45;0;6,605735791
3/02/2017;2:50;3/02/2017 2:50;0;6,604735791
3/02/2017;2:55;3/02/2017 2:55;0;6,603735791
3/02/2017;3:00;3/02/2017 3:00;0;6,602735791
3/02/2017;3:05;3/02/2017 3:05;0;6,601735791
3/02/2017;3:10;3/02/2017 3:10;0;6,600735791
3/02/2017;3:15;3/02/2017 3:15;0;6,599735791
3/02/2017;3:20;3/02/2017 3:20;0;6,598735791
3/02/2017;3:25;3/02/2017 3:25;0;6,597735791
3/02/2017;3:30;3/02/2017 3:30;0;6,596735791
3/02/2017;3:35;3/02/2017 3:35;0;6,595735791
3/02/2017;3:40;3/02/2017 3:40;0;6,594735791
3/02/2017;3:45;3/02/2017 3:45;0;6,593735791
3/02/2017;3:50;3/02/2017 3:50;0;6,592735791
3/02/2017;3:55;3/02/2017 3:55;0;6,591735791
3/02/2017;4:00;3/02/2017 4:00;0;6,590735791
3/02/2017;4:05;3/02/2017 4:05;0;6,589735791
3/02/2017;4:10;3/02/2017 4:10;0;6,588735791
3/02/2017;4:15;3/02/2017 4:15;0;6,587735791
3/02/2017;4:20;3/02/2017 4:20;0;6,586735791
3/02/2017;4:25;3/02/2017 4:25;0;6,585735791
3/02/2017;4:30;3/02/2017 4:30;0;6,584735791
3/02/2017;4:35;3/02/2017 4:35;0;6,583735791
3/02/2017;4:40;3/02/2017 4:40;0;6,582735791
3/02/2017;4:45;3/02/2017 4:45;0;6,581735791
3/02/2017;4:50;3/02/2017 4:50;0;6,580735791
3/02/2017;4:55;3/02/2017 4:55;0;6,579735791
3/02/2017;5:00;3/02/2017 5:00;0;6,578735791
3/02/2017;5:05;3/02/2017 5:05;0;6,577735791
3/02/2017;5:10;3/02/2017 5:10;0;6,576735791
3/02/2017;5:15;3/02/2017 5:15;0;6,575735791
3/02/2017;5:20;3/02/2017 5:20;0;6,574735791
3/02/2017;5:25;3/02/2017 5:25;0;6,573735791
3/02/2017;5:30;3/02/2017 5:30;0;6,572735791
3/02/2017;5:35;3/02/2017 5:35;0;6,571735791
3/02/2017;5:40;3/02/2017 5:40;0;6,570735791
3/02/2017;5:45;3/02/2017 5:45;0;6,569735791
3/02/2017;5:50;3/02/2017 5:50;0;6,568735791
3/02/2017;5:55;3/02/2017 5:55;0;6,567735791
3/02/2017;6:00;3/02/2017 6:00;0;6,566735791
3/02/2017;6:05;3/02/2017 6:05;0;6,565735791
3/02/2017;6:10;3/02/2017 6:10;0;6,564735791
3/02/2017;6:15;3/02/2017 6:15;0;6,563735791
3/02/2017;6:20;3/02/2017 6:20;0;6,562735791
3/02/2017;6:25;3/02/2017 6:25;0;6,561735791
3/02/2017;6:30;3/02/2017 6:30;0;6,560735791
3/02/2017;6:35;3/02/2017 6:35;0;6,559735791
3/02/2017;6:40;3/02/2017 6:40;0;6,558735791
3/02/2017;6:45;3/02/2017 6:45;0;6,557735791
3/02/2017;6:50;3/02/2017 6:50;0;6,556735791
3/02/2017;6:55;3/02/2017 6:55;0;6,555735791
3/02/2017;7:00;3/02/2017 7:00;0;6,554735791
3/02/2017;7:05;3/02/2017 7:05;0;6,553735791
3/02/2017;7:10;3/02/2017 7:10;0;6,552735791
3/02/2017;7:15;3/02/2017 7:15;0;6,551735791
3/02/2017;7:20;3/02/2017 7:20;0;6,550735791
3/02/2017;7:25;3/02/2017 7:25;0;6,549735791
3/02/2017;7:30;3/02/2017 7:30;0;6,548735791
3/02/2017;7:35;3/02/2017 7:35;0;6,964346738
3/02/2017;7:40;3/02/2017 7:40;0;6,932837392
3/02/2017;7:45;3/02/2017 7:45;0;6,906793247
3/02/2017;7:50;3/02/2017 7:50;0;6,850509375
3/02/2017;7:55;3/02/2017 7:55;0;6,849509375
3/02/2017;8:00;3/02/2017 8:00;0;6,848509375
3/02/2017;8:05;3/02/2017 8:05;0;6,847509375
3/02/2017;8:10;3/02/2017 8:10;0;6,846509375
3/02/2017;8:15;3/02/2017 8:15;0;6,845509375
3/02/2017;8:20;3/02/2017 8:20;0;6,844509375
3/02/2017;8:25;3/02/2017 8:25;0;6,843509375
3/02/2017;8:30;3/02/2017 8:30;0;6,842509375
3/02/2017;8:35;3/02/2017 8:35;0;6,841509375
3/02/2017;8:40;3/02/2017 8:40;0;6,840509375
3/02/2017;8:45;3/02/2017 8:45;0;6,839509375
3/02/2017;8:50;3/02/2017 8:50;0;6,838509375
3/02/2017;8:55;3/02/2017 8:55;0;6,837509375
3/02/2017;9:00;3/02/2017 9:00;0;6,836509375
3/02/2017;9:05;3/02/2017 9:05;0;6,835509375
3/02/2017;9:10;3/02/2017 9:10;0;6,834509375
3/02/2017;9:15;3/02/2017 9:15;0;6,833509375
3/02/2017;9:20;3/02/2017 9:20;0;6,832509375
3/02/2017;9:25;3/02/2017 9:25;0;6,831509375
3/02/2017;9:30;3/02/2017 9:30;0;6,830509375
3/02/2017;9:35;3/02/2017 9:35;0;6,829509375
3/02/2017;9:40;3/02/2017 9:40;0;6,828509375
3/02/2017;9:45;3/02/2017 9:45;0;6,827509375
3/02/2017;9:50;3/02/2017 9:50;0;6,826509375
3/02/2017;9:55;3/02/2017 9:55;0;6,825509375
3/02/2017;10:00;3/02/2017 10:00;0;6,824509375
3/02/2017;10:05;3/02/2017 10:05;0;6,823509375
3/02/2017;10:10;3/02/2017 10:10;0;6,822509375
3/02/2017;10:15;3/02/2017 10:15;0;6,821509375
3/02/2017;10:20;3/02/2017 10:20;0;6,820509375
3/02/2017;10:25;3/02/2017 10:25;0;6,819509375
3/02/2017;10:30;3/02/2017 10:30;0;6,818509375
3/02/2017;10:35;3/02/2017 10:35;0;6,817509375
3/02/2017;10:40;3/02/2017 10:40;0;6,816509375
3/02/2017;10:45;3/02/2017 10:45;0;6,815509375
3/02/2017;10:50;3/02/2017 10:50;0;6,814509375
3/02/2017;10:55;3/02/2017 10:55;0;6,813509375
3/02/2017;11:00;3/02/2017 11:00;0;6,812509375
3/02/2017;11:05;3/02/2017 11:05;0;6,811509375
3/02/2017;11:10;3/02/2017 11:10;0;6,810509375
3/02/2017;11:15;3/02/2017 11:15;0;6,809509375
3/02/2017;11:20;3/02/2017 11:20;0;6,808509375
3/02/2017;11:25;3/02/2017 11:25;0;6,807509375
3/02/2017;11:30;3/02/2017 11:30;0;6,806509375
3/02/2017;11:35;3/02/2017 11:35;0;6,805509375
3/02/2017;11:40;3/02/2017 11:40;0;6,804509375
3/02/2017;11:45;3/02/2017 11:45;0;6,803509375
3/02/2017;11:50;3/02/2017 11:50;0;6,802509375
3/02/2017;11:55;3/02/2017 11:55;0;6,801509375
3/02/2017;12:00;3/02/2017 12:00;0;6,800509375
3/02/2017;12:05;3/02/2017 12:05;0;6,799509375
3/02/2017;12:10;3/02/2017 12:10;0;6,798509375
3/02/2017;12:15;3/02/2017 12:15;0;6,797509375
3/02/2017;12:20;3/02/2017 12:20;0;6,796509375
3/02/2017;12:25;3/02/2017 12:25;0;6,795509375
3/02/2017;12:30;3/02/2017 12:30;0;6,794509375
3/02/2017;12:35;3/02/2017 12:35;0;6,793509375
3/02/2017;12:40;3/02/2017 12:40;0;6,792509375
3/02/2017;12:45;3/02/2017 12:45;0;6,791509375
3/02/2017;12:50;3/02/2017 12:50;0;6,790509375
3/02/2017;12:55;3/02/2017 12:55;0;6,789509375
3/02/2017;13:00;3/02/2017 13:00;0;6,788509375
3/02/2017;13:05;3/02/2017 13:05;0;6,787509375
3/02/2017;13:10;3/02/2017 13:10;0;6,786509375
3/02/2017;13:15;3/02/2017 13:15;0;6,785509375
3/02/2017;13:20;3/02/2017 13:20;0;6,784509375
3/02/2017;13:25;3/02/2017 13:25;0;6,783509375
3/02/2017;13:30;3/02/2017 13:30;0;6,782509375
3/02/2017;13:35;3/02/2017 13:35;0;6,781509375
3/02/2017;13:40;3/02/2017 13:40;0;6,780509375
3/02/2017;13:45;3/02/2017 13:45;0;6,779509375
3/02/2017;13:50;3/02/2017 13:50;0;6,778509375
3/02/2017;13:55;3/02/2017 13:55;0;6,777509375
3/02/2017;14:00;3/02/2017 14:00;0;6,776509375
3/02/2017;14:05;3/02/2017 14:05;0;6,775509375
3/02/2017;14:10;3/02/2017 14:10;0;6,774509375
3/02/2017;14:15;3/02/2017 14:15;0;6,773509375
3/02/2017;14:20;3/02/2017 14:20;0;6,772509375
3/02/2017;14:25;3/02/2017 14:25;0;6,771509375
3/02/2017;14:30;3/02/2017 14:30;0;6,770509375
3/02/2017;14:35;3/02/2017 14:35;0;6,769509375
3/02/2017;14:40;3/02/2017 14:40;0;6,768509375
3/02/2017;14:45;3/02/2017 14:45;0;6,767509375
3/02/2017;14:50;3/02/2017 14:50;0;6,766509375
3/02/2017;14:55;3/02/2017 14:55;0;6,765509375
3/02/2017;15:00;3/02/2017 15:00;0;6,764509375
3/02/2017;15:05;3/02/2017 15:05;0;6,763509375
3/02/2017;15:10;3/02/2017 15:10;0;6,762509375
3/02/2017;15:15;3/02/2017 15:15;0;6,761509375
3/02/2017;15:20;3/02/2017 15:20;0;6,760509375
3/02/2017;15:25;3/02/2017 15:25;0;6,759509375
3/02/2017;15:30;3/02/2017 15:30;0;6,758509375
3/02/2017;15:35;3/02/2017 15:35;0;6,757509375
3/02/2017;15:40;3/02/2017 15:40;0;6,756509375
3/02/2017;15:45;3/02/2017 15:45;0;6,755509375
3/02/2017;15:50;3/02/2017 15:50;0;6,754509375
3/02/2017;15:55;3/02/2017 15:55;0;6,753509375
3/02/2017;16:00;3/02/2017 16:00;0;6,752509375
3/02/2017;16:05;3/02/2017 16:05;0;6,751509375
3/02/2017;16:10;3/02/2017 16:10;0;6,750509375
3/02/2017;16:15;3/02/2017 16:15;0;6,749509375
3/02/2017;16:20;3/02/2017 16:20;0;6,748509375
3/02/2017;16:25;3/02/2017 16:25;0;6,747509375
3/02/2017;16:30;3/02/2017 16:30;0;6,746509375
3/02/2017;16:35;3/02/2017 16:35;0;6,745509375
3/02/2017;16:40;3/02/2017 16:40;0;6,744509375
3/02/2017;16:45;3/02/2017 16:45;0;6,743509375
3/02/2017;16:50;3/02/2017 16:50;0;6,742509375
3/02/2017;16:55;3/02/2017 16:55;0;6,741509375
3/02/2017;17:00;3/02/2017 17:00;0;6,740509375
3/02/2017;17:05;3/02/2017 17:05;0;6,739509375
3/02/2017;17:10;3/02/2017 17:10;0;6,738509375
3/02/2017;17:15;3/02/2017 17:15;0;6,737509375
3/02/2017;17:20;3/02/2017 17:20;0;6,736509375
3/02/2017;17:25;3/02/2017 17:25;0;6,735509375
3/02/2017;17:30;3/02/2017 17:30;0;6,734509375
3/02/2017;17:35;3/02/2017 17:35;0;6,733509375
3/02/2017;17:40;3/02/2017 17:40;0;6,732509375
3/02/2017;17:45;3/02/2017 17:45;0;6,731509375
3/02/2017;17:50;3/02/2017 17:50;0;6,730509375
3/02/2017;17:55;3/02/2017 17:55;0;6,729509375
3/02/2017;18:00;3/02/2017 18:00;0;6,728509375
3/02/2017;18:05;3/02/2017 18:05;0;6,727509375
3/02/2017;18:10;3/02/2017 18:10;0;6,726509375
3/02/2017;18:15;3/02/2017 18:15;0;6,725509375
3/02/2017;18:20;3/02/2017 18:20;0;6,724509375
3/02/2017;18:25;3/02/2017 18:25;0;6,723509375
3/02/2017;18:30;3/02/2017 18:30;0;6,722509375
3/02/2017;18:35;3/02/2017 18:35;0;6,721509375
3/02/2017;18:40;3/02/2017 18:40;0;6,720509375
3/02/2017;18:45;3/02/2017 18:45;0;6,719509375
3/02/2017;18:50;3/02/2017 18:50;0;6,718509375
3/02/2017;18:55;3/02/2017 18:55;0;6,717509375
3/02/2017;19:00;3/02/2017 19:00;0;6,716509375
3/02/2017;19:05;3/02/2017 19:05;0;6,715509375
3/02/2017;19:10;3/02/2017 19:10;0;6,714509375
3/02/2017;19:15;3/02/2017 19:15;0;6,713509375
3/02/2017;19:20;3/02/2017 19:20;0;6,712509375
3/02/2017;19:25;3/02/2017 19:25;0;6,711509375
3/02/2017;19:30;3/02/2017 19:30;0;6,710509375
3/02/2017;19:35;3/02/2017 19:35;0;6,709509375
3/02/2017;19:40;3/02/2017 19:40;0;6,708509375
3/02/2017;19:45;3/02/2017 19:45;0;6,707509375
3/02/2017;19:50;3/02/2017 19:50;0;6,706509375
3/02/2017;19:55;3/02/2017 19:55;0;6,705509375
3/02/2017;20:00;3/02/2017 20:00;0;6,704509375
3/02/2017;20:05;3/02/2017 20:05;0;6,703509375
3/02/2017;20:10;3/02/2017 20:10;0;6,702509375
3/02/2017;20:15;3/02/2017 20:15;0;6,701509375
3/02/2017;20:20;3/02/2017 20:20;0;6,700509375
3/02/2017;20:25;3/02/2017 20:25;0;6,699509375
3/02/2017;20:30;3/02/2017 20:30;0;6,698509375
3/02/2017;20:35;3/02/2017 20:35;0;6,697509375
3/02/2017;20:40;3/02/2017 20:40;0;6,696509375
3/02/2017;20:45;3/02/2017 20:45;0;6,695509375
3/02/2017;20:50;3/02/2017 20:50;0;6,694509375
3/02/2017;20:55;3/02/2017 20:55;0;6,693509375
3/02/2017;21:00;3/02/2017 21:00;0;6,692509375
3/02/2017;21:05;3/02/2017 21:05;0;6,691509375
3/02/2017;21:10;3/02/2017 21:10;0;6,690509375
3/02/2017;21:15;3/02/2017 21:15;0;6,689509375
3/02/2017;21:20;3/02/2017 21:20;0;6,688509375
3/02/2017;21:25;3/02/2017 21:25;0;6,687509375
3/02/2017;21:30;3/02/2017 21:30;0;6,686509375
3/02/2017;21:35;3/02/2017 21:35;0;6,685509375
3/02/2017;21:40;3/02/2017 21:40;0;6,684509375
3/02/2017;21:45;3/02/2017 21:45;0;6,683509375
3/02/2017;21:50;3/02/2017 21:50;0;6,682509375
3/02/2017;21:55;3/02/2017 21:55;0;6,681509375
3/02/2017;22:00;3/02/2017 22:00;0;6,680509375
3/02/2017;22:05;3/02/2017 22:05;0;6,679509375
3/02/2017;22:10;3/02/2017 22:10;0;6,678509375
3/02/2017;22:15;3/02/2017 22:15;0;6,677509375
3/02/2017;22:20;3/02/2017 22:20;0;6,676509375
3/02/2017;22:25;3/02/2017 22:25;0;6,675509375
3/02/2017;22:30;3/02/2017 22:30;0;6,674509375
3/02/2017;22:35;3/02/2017 22:35;0;6,673509375
3/02/2017;22:40;3/02/2017 22:40;0;6,672509375
3/02/2017;22:45;3/02/2017 22:45;0;6,671509375
3/02/2017;22:50;3/02/2017 22:50;0;6,670509375
3/02/2017;22:55;3/02/2017 22:55;0;6,669509375
3/02/2017;23:00;3/02/2017 23:00;0;6,668509375
3/02/2017;23:05;3/02/2017 23:05;0;6,667509375
3/02/2017;23:10;3/02/2017 23:10;0;6,666509375
3/02/2017;23:15;3/02/2017 23:15;0;6,665509375
3/02/2017;23:20;3/02/2017 23:20;0;6,664509375
3/02/2017;23:25;3/02/2017 23:25;0;6,663509375
3/02/2017;23:30;3/02/2017 23:30;0;6,662509375
3/02/2017;23:35;3/02/2017 23:35;0;6,661509375
3/02/2017;23:40;3/02/2017 23:40;0;6,660509375
3/02/2017;23:45;3/02/2017 23:45;0;6,659509375
3/02/2017;23:50;3/02/2017 23:50;0;6,658509375
3/02/2017;23:55;3/02/2017 23:55;0;6,657509375
4/02/2017;0:00;4/02/2017 0:00;0;6,656509375
4/02/2017;0:05;4/02/2017 0:05;0;6,655509375
4/02/2017;0:10;4/02/2017 0:10;0;6,654509375
4/02/2017;0:15;4/02/2017 0:15;0;6,653509375
4/02/2017;0:20;4/02/2017 0:20;0;6,652509375
4/02/2017;0:25;4/02/2017 0:25;0;6,651509375
4/02/2017;0:30;4/02/2017 0:30;0;6,650509375
4/02/2017;0:35;4/02/2017 0:35;0;6,649509375
4/02/2017;0:40;4/02/2017 0:40;0;6,648509375
4/02/2017;0:45;4/02/2017 0:45;0;6,647509375
4/02/2017;0:50;4/02/2017 0:50;0;6,646509375
4/02/2017;0:55;4/02/2017 0:55;0;6,645509375
4/02/2017;1:00;4/02/2017 1:00;0;6,644509375
4/02/2017;1:05;4/02/2017 1:05;0;6,643509375
4/02/2017;1:10;4/02/2017 1:10;0;6,642509375
4/02/2017;1:15;4/02/2017 1:15;0;6,641509375
4/02/2017;1:20;4/02/2017 1:20;0;6,640509375
4/02/2017;1:25;4/02/2017 1:25;0;6,639509375
4/02/2017;1:30;4/02/2017 1:30;0;6,638509375
4/02/2017;1:35;4/02/2017 1:35;0;6,637509375
4/02/2017;1:40;4/02/2017 1:40;0;6,636509375
4/02/2017;1:45;4/02/2017 1:45;0;6,635509375
4/02/2017;1:50;4/02/2017 1:50;0;6,634509375
4/02/2017;1:55;4/02/2017 1:55;0;6,633509375
4/02/2017;2:00;4/02/2017 2:00;0;6,632509375
4/02/2017;2:05;4/02/2017 2:05;0;6,631509375
4/02/2017;2:10;4/02/2017 2:10;0;6,630509375
4/02/2017;2:15;4/02/2017 2:15;0;6,629509375
4/02/2017;2:20;4/02/2017 2:20;0;6,628509375
4/02/2017;2:25;4/02/2017 2:25;0;6,627509375
4/02/2017;2:30;4/02/2017 2:30;0;6,626509375
4/02/2017;2:35;4/02/2017 2:35;0;6,625509375
4/02/2017;2:40;4/02/2017 2:40;0;6,624509375
4/02/2017;2:45;4/02/2017 2:45;0;6,623509375
4/02/2017;2:50;4/02/2017 2:50;0;6,622509375
4/02/2017;2:55;4/02/2017 2:55;0;6,621509375
4/02/2017;3:00;4/02/2017 3:00;0;6,620509375
4/02/2017;3:05;4/02/2017 3:05;0;6,619509375
4/02/2017;3:10;4/02/2017 3:10;0;6,618509375
4/02/2017;3:15;4/02/2017 3:15;0;6,617509375
4/02/2017;3:20;4/02/2017 3:20;0;6,616509375
4/02/2017;3:25;4/02/2017 3:25;0;6,615509375
4/02/2017;3:30;4/02/2017 3:30;0;6,614509375
4/02/2017;3:35;4/02/2017 3:35;0;6,613509375
4/02/2017;3:40;4/02/2017 3:40;0;6,612509375
4/02/2017;3:45;4/02/2017 3:45;0;6,611509375
4/02/2017;3:50;4/02/2017 3:50;0;6,610509375
4/02/2017;3:55;4/02/2017 3:55;0;6,609509375
4/02/2017;4:00;4/02/2017 4:00;0;6,608509375
4/02/2017;4:05;4/02/2017 4:05;0;6,607509375
4/02/2017;4:10;4/02/2017 4:10;0;6,606509375
4/02/2017;4:15;4/02/2017 4:15;0;6,605509375
4/02/2017;4:20;4/02/2017 4:20;0;6,604509375
4/02/2017;4:25;4/02/2017 4:25;0;6,603509375
4/02/2017;4:30;4/02/2017 4:30;0;6,602509375
4/02/2017;4:35;4/02/2017 4:35;0;6,601509375
4/02/2017;4:40;4/02/2017 4:40;0;6,600509375
4/02/2017;4:45;4/02/2017 4:45;0;6,599509375
4/02/2017;4:50;4/02/2017 4:50;0;6,598509375
4/02/2017;4:55;4/02/2017 4:55;0;6,597509375
4/02/2017;5:00;4/02/2017 5:00;0;6,596509375
4/02/2017;5:05;4/02/2017 5:05;0;6,595509375
4/02/2017;5:10;4/02/2017 5:10;0;6,594509375
